timestamp,pm25,pm10,no2,so2,co,o3,temperature,humidity,pressure,wind_speed,wind_direction
2024-09-11 06:00:00,29.5,50.1,67.1,19.7,1081.2,13.0,18.9,53.5,1018.8,6.0,272
2024-09-11 07:00:00,43.7,71.1,79.5,17.7,1636.0,14.0,20.5,40.0,1022.7,5.7,213
2024-09-11 08:00:00,48.2,71.4,84.7,13.7,1547.4,31.2,21.9,41.0,1023.4,7.0,328
2024-09-11 09:00:00,40.3,63.2,85.6,19.6,1368.0,22.1,23.2,40.0,1016.4,7.5,236
2024-09-11 10:00:00,25.5,39.1,49.0,18.8,1038.6,43.9,24.1,40.1,1014.1,3.8,199
2024-09-11 11:00:00,25.3,39.6,44.9,16.8,1029.9,26.9,24.7,40.0,1018.8,4.8,262
2024-09-11 12:00:00,24.6,42.8,52.1,16.7,949.7,51.8,24.9,40.0,1019.3,3.4,319
2024-09-11 13:00:00,23.7,34.8,51.6,16.7,868.2,71.9,24.7,40.0,1022.8,9.0,283
2024-09-11 14:00:00,21.1,32.9,52.3,14.4,817.2,82.9,24.1,40.0,1019.5,5.6,298
2024-09-11 15:00:00,23.3,36.6,60.8,19.6,821.0,76.3,23.2,40.0,1017.7,6.3,247
2024-09-11 16:00:00,18.3,29.4,42.0,16.7,763.3,88.4,21.9,40.0,1020.4,5.5,261
2024-09-11 17:00:00,32.3,48.2,55.2,19.4,984.8,93.1,20.5,46.6,1018.2,5.0,226
2024-09-11 18:00:00,34.3,56.4,59.3,15.7,971.7,63.2,18.9,40.0,1018.7,5.3,318
2024-09-11 19:00:00,31.9,53.4,71.5,16.8,1004.9,60.8,17.4,45.7,1021.9,7.8,291
2024-09-11 20:00:00,26.0,38.4,44.1,17.2,772.0,62.3,15.9,46.1,1022.4,5.5,255
2024-09-11 21:00:00,23.9,37.0,45.8,14.3,748.9,98.3,14.7,53.4,1019.6,6.1,257
2024-09-11 22:00:00,22.0,35.4,44.6,19.0,827.0,77.4,13.7,48.0,1021.9,4.5,222
2024-09-11 23:00:00,18.7,28.1,49.2,18.6,793.9,68.0,13.1,50.2,1019.2,4.0,215
2024-09-12 00:00:00,8.5,13.2,54.0,14.8,843.6,44.8,13.3,48.4,1023.1,5.0,264
2024-09-12 01:00:00,19.3,31.2,48.7,16.6,1045.4,37.6,13.5,51.6,1019.2,4.1,275
2024-09-12 02:00:00,16.7,27.0,59.2,14.4,1068.0,50.9,14.1,52.7,1015.4,5.5,292
2024-09-12 03:00:00,15.8,26.8,55.8,16.8,1149.4,33.3,15.1,48.1,1022.0,4.2,222
2024-09-12 04:00:00,12.9,21.4,63.0,21.2,1117.6,10.0,16.3,43.3,1018.6,6.4,268
2024-09-12 05:00:00,18.9,30.2,53.4,16.2,1112.7,19.3,17.8,40.0,1023.8,5.7,211
2024-09-12 06:00:00,34.5,56.9,64.5,16.0,1220.0,24.2,19.3,45.0,1028.0,4.6,240
2024-09-12 07:00:00,41.7,66.5,83.0,15.8,1539.8,19.2,20.9,40.0,1016.6,6.8,277
2024-09-12 08:00:00,42.4,62.0,76.3,20.1,1440.9,19.1,22.3,45.8,1023.8,8.3,214
2024-09-12 09:00:00,45.0,78.2,79.6,16.2,1490.3,43.8,23.6,40.0,1016.3,5.5,242
2024-09-12 10:00:00,30.3,45.5,64.6,12.5,989.7,49.0,24.5,40.0,1017.0,6.1,302
2024-09-12 11:00:00,30.4,47.1,51.9,17.1,951.3,38.5,25.1,40.0,1023.0,5.7,289
2024-09-12 12:00:00,25.3,39.1,50.4,15.9,928.9,58.7,25.3,40.0,1022.1,8.3,294
2024-09-12 13:00:00,22.1,37.7,57.9,17.8,811.3,68.0,25.1,40.0,1013.5,6.2,234
2024-09-12 14:00:00,26.3,40.4,44.7,17.8,828.8,57.7,24.5,40.0,1016.5,6.4,304
2024-09-12 15:00:00,20.8,35.8,49.0,20.6,870.5,63.0,23.6,40.0,1016.4,6.5,230
2024-09-12 16:00:00,18.9,31.2,34.1,17.1,766.1,101.8,22.3,40.0,1023.0,8.4,284
2024-09-12 17:00:00,28.4,46.3,50.3,20.5,996.1,94.5,20.9,40.0,1017.7,5.8,264
2024-09-12 18:00:00,26.8,40.7,55.6,19.2,931.4,89.1,19.3,40.5,1015.1,6.4,294
2024-09-12 19:00:00,30.8,51.1,63.0,20.7,1041.2,93.5,17.8,40.0,1020.6,6.2,223
2024-09-12 20:00:00,24.9,37.6,38.3,24.0,802.3,80.6,16.3,42.9,1017.6,7.0,271
2024-09-12 21:00:00,18.3,26.5,50.3,20.2,755.8,57.9,15.1,40.0,1017.9,5.9,277
2024-09-12 22:00:00,21.1,32.0,51.0,18.9,831.4,71.4,14.1,40.9,1021.1,7.0,225
2024-09-12 23:00:00,22.4,35.4,48.9,17.7,762.7,76.6,13.5,57.9,1022.4,7.3,257
2024-09-13 00:00:00,12.5,21.2,50.8,18.2,889.9,68.3,13.6,50.6,1025.4,6.5,210
2024-09-13 01:00:00,17.1,26.9,59.0,16.4,1042.4,52.3,13.8,52.1,1020.1,6.7,191
2024-09-13 02:00:00,17.4,29.1,56.7,18.3,983.7,46.6,14.4,52.2,1022.1,6.0,270
2024-09-13 03:00:00,24.3,37.6,63.2,18.7,974.5,36.0,15.4,52.9,1024.1,6.4,236
2024-09-13 04:00:00,18.9,29.5,50.1,20.1,1083.3,26.4,16.6,42.5,1020.9,5.5,290
2024-09-13 05:00:00,18.7,31.3,53.2,17.4,1097.1,14.4,18.1,50.1,1020.0,6.3,309
2024-09-13 06:00:00,31.7,50.0,57.2,18.3,1207.1,18.3,19.6,40.0,1016.9,7.2,233
2024-09-13 07:00:00,41.0,67.6,86.2,16.3,1551.8,26.0,21.2,40.0,1016.1,6.7,254
2024-09-13 08:00:00,40.8,64.6,80.0,17.8,1548.5,18.6,22.6,40.0,1024.2,4.0,246
2024-09-13 09:00:00,40.8,64.4,69.7,14.0,1498.1,22.4,23.9,40.0,1025.5,6.0,285
2024-09-13 10:00:00,26.0,40.6,55.4,14.0,1059.2,54.7,24.8,40.0,1021.7,2.3,311
2024-09-13 11:00:00,28.1,45.0,51.0,12.8,1050.6,55.1,25.4,40.0,1022.3,6.2,287
2024-09-13 12:00:00,21.7,34.2,52.7,15.7,868.8,24.5,25.6,40.0,1020.7,6.4,341
2024-09-13 13:00:00,30.9,44.8,45.5,14.7,845.2,71.2,25.4,40.0,1025.6,6.2,234
2024-09-13 14:00:00,25.2,39.6,45.2,16.4,859.0,76.7,24.8,40.0,1014.9,5.0,254
2024-09-13 15:00:00,22.2,37.3,42.6,17.0,693.3,60.3,23.9,43.3,1018.2,7.7,223
2024-09-13 16:00:00,25.0,38.9,52.7,19.1,797.3,85.4,22.6,40.0,1023.6,5.5,209
2024-09-13 17:00:00,29.5,45.6,54.2,18.4,1089.8,85.9,21.2,44.7,1019.4,7.9,256
2024-09-13 18:00:00,25.2,41.6,56.6,19.7,1030.5,99.0,19.6,44.7,1022.7,4.6,311
2024-09-13 19:00:00,34.3,54.5,53.0,15.1,1020.8,90.1,18.1,42.2,1022.3,7.6,249
2024-09-13 20:00:00,19.4,31.5,35.3,14.4,707.6,90.3,16.6,53.7,1017.4,8.5,244
2024-09-13 21:00:00,25.4,44.3,39.2,18.9,787.5,81.4,15.4,46.7,1019.2,5.8,280
2024-09-13 22:00:00,21.5,31.8,51.2,17.6,838.9,60.0,14.4,53.5,1017.9,7.1,261
2024-09-13 23:00:00,25.4,39.3,51.4,18.6,917.9,70.5,13.8,50.8,1017.2,6.8,247
2024-09-14 00:00:00,8.8,16.0,32.5,17.5,573.9,65.1,13.8,47.9,1018.9,8.2,266
2024-09-14 01:00:00,16.8,27.9,46.4,19.2,658.0,62.6,14.0,52.3,1012.5,5.9,219
2024-09-14 02:00:00,9.7,16.9,33.4,16.1,782.6,47.0,14.6,46.1,1024.2,4.9,213
2024-09-14 03:00:00,12.6,17.9,45.5,17.0,720.8,51.1,15.6,47.5,1028.4,8.4,228
2024-09-14 04:00:00,12.6,21.4,48.0,15.5,751.8,14.4,16.8,40.0,1017.7,4.7,293
2024-09-14 05:00:00,10.2,17.6,42.1,16.3,710.1,37.1,18.3,43.4,1019.9,9.0,246
2024-09-14 06:00:00,22.9,34.0,49.0,18.6,834.6,14.2,19.8,40.0,1015.6,4.6,253
2024-09-14 07:00:00,25.2,38.6,60.7,18.6,1095.1,20.6,21.4,43.1,1021.0,5.9,245
2024-09-14 08:00:00,27.6,49.4,57.2,19.6,1111.6,36.9,22.8,40.0,1020.6,7.6,241
2024-09-14 09:00:00,30.4,51.7,54.2,17.1,1060.6,40.3,24.1,40.0,1021.0,5.7,277
2024-09-14 10:00:00,15.5,23.8,37.7,9.8,721.7,34.4,25.0,40.0,1019.7,7.5,319
2024-09-14 11:00:00,24.4,37.1,45.1,13.2,704.6,51.8,25.6,40.0,1021.2,5.3,272
2024-09-14 12:00:00,16.0,24.4,34.0,18.1,651.9,74.5,25.8,40.0,1021.9,5.8,275
2024-09-14 13:00:00,16.5,25.0,38.5,17.3,541.8,49.5,25.6,40.0,1020.1,7.4,255
2024-09-14 14:00:00,15.3,23.3,32.0,18.9,559.6,67.6,25.0,40.0,1022.5,4.5,229
2024-09-14 15:00:00,18.8,28.7,30.2,19.3,575.0,92.5,24.1,40.0,1018.4,5.1,257
2024-09-14 16:00:00,12.8,18.8,28.9,16.3,538.8,75.0,22.8,40.0,1020.4,8.4,228
2024-09-14 17:00:00,19.9,33.4,41.4,16.6,678.4,84.8,21.4,40.4,1016.7,6.1,213
2024-09-14 18:00:00,21.7,35.1,48.6,16.9,726.7,85.2,19.8,41.1,1023.6,7.1,242
2024-09-14 19:00:00,13.0,19.5,32.8,19.6,801.2,84.0,18.3,44.0,1023.0,8.2,277
2024-09-14 20:00:00,15.4,22.7,29.0,16.2,571.5,97.6,16.8,40.0,1020.0,4.1,206
2024-09-14 21:00:00,15.4,24.6,20.2,19.4,490.0,83.5,15.6,42.6,1015.8,6.3,303
2024-09-14 22:00:00,11.1,18.7,33.4,15.9,555.7,75.1,14.6,51.2,1018.9,6.2,253
2024-09-14 23:00:00,17.2,26.4,27.2,16.5,638.9,84.0,14.0,48.9,1020.6,2.8,270
2024-09-15 00:00:00,11.6,17.3,35.3,20.1,653.9,41.9,14.0,45.1,1025.6,5.7,291
2024-09-15 01:00:00,18.3,29.2,34.1,16.7,684.4,68.1,14.2,42.1,1020.5,6.6,289
2024-09-15 02:00:00,13.2,21.1,40.6,14.9,710.0,33.6,14.8,49.6,1026.7,5.7,265
2024-09-15 03:00:00,11.6,16.0,33.4,17.6,712.7,45.7,15.7,44.2,1018.1,6.2,232
2024-09-15 04:00:00,15.5,24.7,42.6,19.3,821.1,29.4,17.0,43.3,1019.5,8.2,297
2024-09-15 05:00:00,17.6,26.8,43.5,17.1,785.9,27.3,18.4,41.4,1021.9,7.1,252
2024-09-15 06:00:00,24.2,41.1,38.1,18.3,844.6,39.2,20.0,40.0,1017.7,5.0,243
2024-09-15 07:00:00,26.5,42.6,56.2,20.2,1066.2,14.4,21.5,44.1,1023.1,6.8,250
2024-09-15 08:00:00,26.0,44.7,59.6,17.4,1046.1,41.1,23.0,40.0,1019.7,3.5,246
2024-09-15 09:00:00,32.2,53.9,62.3,18.0,1013.4,40.9,24.2,44.0,1021.8,4.6,315
2024-09-15 10:00:00,22.9,34.3,41.9,18.6,818.3,31.6,25.2,40.0,1027.3,4.8,249
2024-09-15 11:00:00,17.9,26.2,29.3,15.3,743.1,62.9,25.8,40.0,1019.8,4.2,257
2024-09-15 12:00:00,17.0,27.2,36.6,19.1,639.9,86.0,26.0,40.0,1026.1,4.5,261
2024-09-15 13:00:00,15.4,23.1,29.0,17.8,650.4,53.7,25.8,40.0,1023.5,6.2,213
2024-09-15 14:00:00,17.4,25.8,33.1,18.3,574.6,93.4,25.2,40.0,1020.1,7.3,274
2024-09-15 15:00:00,11.9,19.3,35.0,16.6,522.8,73.3,24.2,40.0,1020.7,8.7,296
2024-09-15 16:00:00,16.2,28.7,29.1,15.7,543.7,80.7,23.0,40.0,1022.1,8.2,237
2024-09-15 17:00:00,19.3,31.2,29.9,18.1,776.9,87.4,21.5,40.0,1023.6,7.1,312
2024-09-15 18:00:00,22.6,35.7,29.0,19.1,672.9,80.8,20.0,40.0,1021.6,8.4,351
2024-09-15 19:00:00,26.0,38.4,29.1,19.2,663.9,91.5,18.4,45.1,1019.3,6.4,242
2024-09-15 20:00:00,11.7,19.5,25.7,16.9,563.3,97.0,17.0,46.9,1021.3,6.8,304
2024-09-15 21:00:00,16.5,26.5,31.8,19.5,473.7,86.9,15.7,42.7,1023.9,2.8,279
2024-09-15 22:00:00,15.2,24.4,40.0,16.0,595.6,78.7,14.8,41.8,1018.9,6.9,273
2024-09-15 23:00:00,17.2,28.9,37.3,16.9,576.4,68.8,14.2,53.2,1020.9,6.2,232
2024-09-16 00:00:00,15.6,24.1,58.4,16.3,912.5,44.5,14.0,49.5,1019.3,5.8,290
2024-09-16 01:00:00,19.3,28.4,57.7,18.1,901.9,39.6,14.2,47.7,1020.2,4.8,335
2024-09-16 02:00:00,17.8,28.6,54.4,15.9,1118.2,54.7,14.8,47.9,1016.7,6.6,284
2024-09-16 03:00:00,15.1,24.0,56.7,16.9,1114.1,29.8,15.8,47.6,1022.7,6.3,294
2024-09-16 04:00:00,22.0,33.4,63.7,17.2,1133.9,38.6,17.0,40.0,1020.3,5.7,261
2024-09-16 05:00:00,19.3,29.3,56.6,19.2,1155.8,16.1,18.4,40.0,1022.6,2.5,218
2024-09-16 06:00:00,31.5,49.2,65.8,19.1,1118.7,14.9,20.0,40.1,1024.1,7.1,250
2024-09-16 07:00:00,42.7,64.8,81.3,14.3,1558.5,21.8,21.6,40.0,1019.1,6.3,237
2024-09-16 08:00:00,43.2,71.5,87.0,20.0,1524.4,12.8,23.0,40.0,1017.4,6.3,264
2024-09-16 09:00:00,42.3,58.1,89.6,16.6,1464.0,32.8,24.2,40.0,1022.3,5.7,223
2024-09-16 10:00:00,31.5,53.7,57.4,17.9,1039.3,40.5,25.2,40.0,1027.0,4.8,314
2024-09-16 11:00:00,32.6,52.5,49.9,20.6,919.3,58.3,25.8,40.0,1022.6,7.0,243
2024-09-16 12:00:00,24.6,38.6,61.0,16.3,858.9,52.7,26.0,40.0,1020.1,7.4,281
2024-09-16 13:00:00,28.9,46.5,48.2,18.5,842.9,66.4,25.8,44.5,1020.6,5.2,227
2024-09-16 14:00:00,23.3,36.7,50.9,18.6,874.8,73.7,25.2,40.0,1020.7,5.0,284
2024-09-16 15:00:00,25.2,36.5,42.5,18.9,811.3,81.6,24.2,40.0,1018.5,5.5,243
2024-09-16 16:00:00,18.4,33.6,39.0,17.2,785.0,86.9,23.0,40.0,1022.2,5.2,264
2024-09-16 17:00:00,31.7,50.5,61.9,15.5,1034.6,95.5,21.6,40.0,1022.9,7.1,282
2024-09-16 18:00:00,24.1,36.8,63.7,18.9,1079.8,68.2,20.0,40.0,1021.8,8.7,311
2024-09-16 19:00:00,27.2,44.9,61.2,17.1,1042.1,83.9,18.4,40.0,1019.1,2.1,303
2024-09-16 20:00:00,24.0,34.0,39.5,14.8,786.2,97.3,17.0,43.1,1023.8,5.6,280
2024-09-16 21:00:00,22.6,34.8,44.4,11.5,813.6,79.1,15.8,54.6,1024.1,6.0,280
2024-09-16 22:00:00,22.5,39.4,41.1,14.3,836.1,84.7,14.8,47.3,1023.7,6.0,271
2024-09-16 23:00:00,23.3,38.3,53.0,16.3,996.2,58.5,14.2,40.1,1019.3,5.7,262
2024-09-17 00:00:00,18.4,30.2,53.6,12.6,998.4,51.1,14.0,51.9,1025.3,6.0,311
2024-09-17 01:00:00,17.5,27.9,47.8,21.0,998.7,37.4,14.2,48.9,1023.2,3.6,253
2024-09-17 02:00:00,17.7,28.3,48.5,21.4,1169.7,47.8,14.8,40.0,1021.1,4.3,298
2024-09-17 03:00:00,16.6,28.6,60.7,14.9,1116.1,29.2,15.7,44.0,1021.1,3.4,254
2024-09-17 04:00:00,18.1,30.8,53.5,17.9,1078.0,39.3,17.0,46.4,1022.7,7.4,269
2024-09-17 05:00:00,17.0,26.0,57.1,16.0,1143.1,22.2,18.4,40.0,1020.3,6.0,255
2024-09-17 06:00:00,33.2,49.2,62.1,21.0,1079.5,23.8,20.0,46.9,1016.6,8.5,287
2024-09-17 07:00:00,44.3,74.0,88.4,18.3,1560.9,16.1,21.5,47.5,1021.4,4.9,234
2024-09-17 08:00:00,40.3,66.2,83.0,17.2,1565.2,40.9,23.0,40.0,1020.6,3.4,280
2024-09-17 09:00:00,42.0,65.9,64.6,18.4,1525.9,23.7,24.2,40.2,1020.1,5.2,311
2024-09-17 10:00:00,34.3,59.6,54.3,18.0,1071.7,38.8,25.2,40.0,1025.6,6.4,278
2024-09-17 11:00:00,29.4,46.9,62.0,20.0,946.8,42.3,25.8,40.0,1020.3,5.5,239
2024-09-17 12:00:00,25.0,39.5,49.3,18.7,906.1,63.5,26.0,40.0,1019.9,5.2,260
2024-09-17 13:00:00,28.6,46.0,48.9,18.3,838.5,76.1,25.8,40.0,1018.8,4.7,237
2024-09-17 14:00:00,17.2,27.2,46.0,17.2,835.2,73.0,25.2,40.0,1022.8,4.4,245
2024-09-17 15:00:00,25.8,43.0,37.7,19.2,833.6,84.3,24.2,40.0,1020.3,5.6,288
2024-09-17 16:00:00,22.3,37.0,34.3,15.2,730.3,64.2,23.0,40.0,1021.4,7.6,337
2024-09-17 17:00:00,22.9,36.1,66.7,19.0,1080.2,82.9,21.5,44.0,1021.1,4.1,304
2024-09-17 18:00:00,27.3,47.4,70.7,20.2,1032.4,87.4,20.0,45.1,1023.7,3.8,311
2024-09-17 19:00:00,29.4,48.9,59.3,18.1,1120.3,87.9,18.4,40.0,1026.6,6.7,295
2024-09-17 20:00:00,21.4,37.3,53.3,16.0,793.8,68.6,17.0,40.5,1019.5,5.0,273
2024-09-17 21:00:00,20.7,32.3,39.5,19.3,819.3,91.9,15.7,44.3,1022.7,5.2,227
2024-09-17 22:00:00,24.4,37.2,54.4,18.6,890.0,68.9,14.8,56.6,1018.1,6.6,293
2024-09-17 23:00:00,24.4,37.0,57.0,12.7,874.3,59.7,14.2,49.7,1019.0,5.9,283
2024-09-18 00:00:00,14.3,19.8,54.4,19.1,1012.1,64.3,13.8,42.3,1023.1,5.7,314
2024-09-18 01:00:00,20.3,36.3,57.1,15.2,1083.3,65.2,14.0,51.5,1019.3,6.6,251
2024-09-18 02:00:00,22.1,35.1,56.9,18.6,1003.3,38.1,14.6,47.7,1021.7,5.3,266
2024-09-18 03:00:00,22.5,39.1,66.4,21.7,1115.1,32.4,15.6,45.3,1023.3,5.6,261
2024-09-18 04:00:00,19.9,33.1,56.4,19.2,1106.5,27.7,16.8,41.4,1019.3,5.9,257
2024-09-18 05:00:00,8.6,13.1,69.9,15.3,1135.0,18.6,18.3,43.2,1025.5,6.8,247
2024-09-18 06:00:00,35.6,55.3,53.1,19.4,1108.2,10.0,19.8,40.0,1019.1,3.2,261
2024-09-18 07:00:00,40.2,61.8,84.9,15.0,1576.9,21.5,21.4,40.0,1023.2,5.4,208
2024-09-18 08:00:00,45.2,73.4,84.8,17.0,1545.8,26.1,22.8,40.0,1024.3,6.1,278
2024-09-18 09:00:00,39.2,62.4,78.4,18.0,1534.9,10.6,24.1,40.0,1026.7,6.2,263
2024-09-18 10:00:00,31.1,53.3,51.7,19.1,1057.6,27.3,25.0,40.0,1027.8,6.4,292
2024-09-18 11:00:00,29.7,48.3,55.0,15.4,1009.5,46.8,25.6,40.0,1022.6,8.8,248
2024-09-18 12:00:00,28.2,44.2,56.0,16.2,940.9,42.3,25.8,40.0,1018.7,7.6,234
2024-09-18 13:00:00,23.0,36.1,52.4,18.7,884.1,74.8,25.6,40.0,1019.4,4.7,241
2024-09-18 14:00:00,26.8,48.8,53.3,17.6,848.9,68.0,25.0,40.0,1021.3,7.8,252
2024-09-18 15:00:00,21.8,33.8,40.7,17.6,817.0,63.5,24.1,40.0,1024.6,4.1,294
2024-09-18 16:00:00,23.8,38.8,33.6,16.2,755.0,81.7,22.8,42.4,1025.1,5.4,246
2024-09-18 17:00:00,29.7,42.0,61.7,16.1,1038.2,74.5,21.4,47.0,1021.8,4.7,302
2024-09-18 18:00:00,30.7,44.9,62.0,16.5,1010.5,73.5,19.8,40.0,1023.1,3.3,328
2024-09-18 19:00:00,28.6,47.1,51.9,16.1,985.7,93.8,18.3,43.5,1018.2,4.7,290
2024-09-18 20:00:00,27.6,45.5,47.0,16.6,644.7,67.8,16.8,46.7,1017.0,7.6,275
2024-09-18 21:00:00,21.4,35.7,47.0,20.0,821.9,92.0,15.6,40.0,1024.9,6.3,267
2024-09-18 22:00:00,24.6,37.5,47.0,16.5,852.8,64.4,14.6,58.3,1021.0,4.7,226
2024-09-18 23:00:00,20.5,33.0,50.5,19.3,906.0,60.8,14.0,40.8,1019.4,5.6,258
2024-09-19 00:00:00,12.5,21.8,44.1,17.5,928.0,53.0,13.6,50.2,1019.7,5.3,242
2024-09-19 01:00:00,15.5,25.1,47.2,16.9,1012.8,63.7,13.8,63.4,1019.8,6.1,292
2024-09-19 02:00:00,16.1,24.0,49.4,19.5,1095.2,59.1,14.4,46.0,1024.9,3.5,252
2024-09-19 03:00:00,19.8,33.1,72.4,17.0,960.4,41.6,15.4,40.0,1024.5,5.3,334
2024-09-19 04:00:00,19.1,32.5,60.2,15.2,1097.8,10.0,16.6,40.0,1024.2,5.3,249
2024-09-19 05:00:00,16.1,25.7,73.4,19.2,1113.1,10.0,18.1,40.0,1021.7,8.0,238
2024-09-19 06:00:00,31.1,51.8,64.8,16.5,1131.7,25.4,19.6,54.7,1015.8,5.4,227
2024-09-19 07:00:00,46.1,63.7,86.0,17.0,1626.8,17.9,21.2,47.3,1016.2,4.5,315
2024-09-19 08:00:00,45.4,63.9,79.6,12.3,1445.0,10.0,22.6,40.0,1017.9,6.7,255
2024-09-19 09:00:00,38.6,63.0,78.5,18.7,1557.8,29.0,23.9,40.0,1023.9,5.1,241
2024-09-19 10:00:00,27.0,45.6,55.9,14.6,1101.2,35.6,24.8,40.0,1017.0,2.8,224
2024-09-19 11:00:00,31.9,47.2,51.0,21.0,901.3,49.8,25.4,40.0,1021.9,4.8,287
2024-09-19 12:00:00,27.0,43.9,54.1,19.0,876.1,52.5,25.6,40.0,1014.4,5.8,300
2024-09-19 13:00:00,21.5,33.1,58.8,17.4,845.1,50.2,25.4,40.0,1023.2,4.1,226
2024-09-19 14:00:00,24.4,44.5,40.7,18.3,811.8,61.1,24.8,40.0,1021.8,5.4,276
2024-09-19 15:00:00,20.3,35.0,50.4,19.1,718.0,71.7,23.9,40.0,1020.5,5.6,296
2024-09-19 16:00:00,19.2,31.8,38.6,14.8,781.8,90.1,22.6,40.0,1025.0,7.3,230
2024-09-19 17:00:00,34.8,57.8,57.9,18.4,1031.1,102.8,21.2,40.0,1024.3,4.7,253
2024-09-19 18:00:00,30.7,49.2,60.1,18.7,1045.7,68.9,19.6,40.0,1025.3,6.2,278
2024-09-19 19:00:00,28.9,44.3,51.4,18.3,1026.2,79.7,18.1,41.5,1023.5,4.7,260
2024-09-19 20:00:00,25.8,40.8,37.8,18.5,744.2,96.1,16.6,40.0,1020.1,5.3,255
2024-09-19 21:00:00,20.2,30.0,32.5,17.1,763.0,81.6,15.4,50.8,1017.6,5.9,283
2024-09-19 22:00:00,27.5,48.5,48.6,22.3,909.6,69.1,14.4,51.6,1020.4,5.8,282
2024-09-19 23:00:00,22.4,35.9,50.5,17.4,898.0,52.8,13.8,45.4,1024.3,3.0,249
2024-09-20 00:00:00,11.2,16.6,51.6,19.4,1001.6,47.8,13.3,43.6,1017.1,6.1,218
2024-09-20 01:00:00,14.2,22.9,51.7,17.1,955.0,60.3,13.5,53.3,1027.9,2.3,274
2024-09-20 02:00:00,21.6,28.5,49.4,16.2,1040.1,42.8,14.1,52.5,1022.2,5.5,255
2024-09-20 03:00:00,17.9,28.2,53.1,22.9,1096.5,41.8,15.1,49.5,1020.6,5.1,278
2024-09-20 04:00:00,18.8,30.8,66.2,18.9,1005.2,18.7,16.3,58.5,1019.4,4.7,285
2024-09-20 05:00:00,14.9,23.3,56.0,13.9,1135.3,13.9,17.8,48.1,1025.6,6.4,278
2024-09-20 06:00:00,33.3,52.8,66.4,17.4,1063.1,33.0,19.3,42.8,1024.8,5.7,331
2024-09-20 07:00:00,46.1,68.6,84.4,16.7,1586.5,16.9,20.9,40.0,1024.6,3.8,281
2024-09-20 08:00:00,44.7,72.3,78.7,13.4,1635.2,16.8,22.3,40.0,1017.7,2.3,247
2024-09-20 09:00:00,41.0,72.6,92.9,18.7,1526.6,32.6,23.6,40.0,1019.7,4.7,241
2024-09-20 10:00:00,28.5,49.6,58.2,15.3,965.9,33.1,24.5,40.0,1026.3,5.0,239
2024-09-20 11:00:00,24.7,40.7,55.3,18.6,1026.8,45.6,25.1,40.0,1017.7,5.2,260
2024-09-20 12:00:00,23.1,37.0,54.6,16.6,952.6,47.0,25.3,40.0,1024.9,6.0,276
2024-09-20 13:00:00,26.0,43.0,52.9,16.2,899.2,65.4,25.1,40.0,1025.6,3.8,272
2024-09-20 14:00:00,19.1,31.7,48.0,16.3,768.9,62.1,24.5,40.0,1022.4,4.7,271
2024-09-20 15:00:00,27.7,44.1,48.0,17.2,725.7,74.7,23.6,40.0,1027.4,2.7,258
2024-09-20 16:00:00,23.6,40.0,41.4,15.5,682.9,103.0,22.3,40.6,1018.5,4.9,263
2024-09-20 17:00:00,30.4,46.7,61.4,16.9,1032.5,69.2,20.9,47.1,1019.5,2.3,262
2024-09-20 18:00:00,28.5,47.8,58.8,18.2,965.2,65.3,19.3,40.0,1017.8,4.4,227
2024-09-20 19:00:00,34.0,50.2,56.6,20.8,983.4,72.8,17.8,43.2,1024.1,8.4,250
2024-09-20 20:00:00,18.7,29.4,41.4,17.2,708.7,89.5,16.3,47.6,1025.6,3.9,217
2024-09-20 21:00:00,16.8,25.8,48.7,17.0,747.5,79.2,15.1,53.3,1020.6,2.5,277
2024-09-20 22:00:00,23.9,36.8,50.1,19.8,876.0,71.3,14.1,42.0,1022.5,6.2,239
2024-09-20 23:00:00,23.2,38.4,45.7,18.3,857.9,57.0,13.5,48.4,1026.5,5.3,291
2024-09-21 00:00:00,13.8,21.3,33.8,20.6,688.9,79.9,12.9,47.3,1021.6,6.0,300
2024-09-21 01:00:00,12.9,21.2,41.7,19.0,671.3,31.7,13.1,57.9,1020.8,6.7,262
2024-09-21 02:00:00,10.0,16.7,45.7,17.3,711.0,43.0,13.7,49.5,1024.1,5.9,246
2024-09-21 03:00:00,13.2,20.4,45.4,16.2,705.3,60.6,14.7,48.2,1025.1,4.1,216
2024-09-21 04:00:00,11.7,18.8,44.9,17.3,754.9,31.1,15.9,49.1,1024.3,6.1,293
2024-09-21 05:00:00,15.8,26.9,45.2,20.1,825.2,29.9,17.4,42.3,1023.3,4.7,281
2024-09-21 06:00:00,16.9,23.7,42.4,16.2,791.8,28.7,18.9,40.0,1023.0,3.0,223
2024-09-21 07:00:00,29.0,45.9,60.4,17.3,1086.8,36.1,20.5,42.6,1022.5,3.3,205
2024-09-21 08:00:00,29.8,46.4,54.7,16.9,1080.4,30.7,21.9,40.0,1020.7,2.7,244
2024-09-21 09:00:00,32.6,52.0,54.9,19.4,956.1,20.9,23.2,40.0,1024.2,4.2,251
2024-09-21 10:00:00,15.9,23.1,38.6,18.2,679.2,51.7,24.1,40.0,1019.7,7.7,306
2024-09-21 11:00:00,21.0,30.5,49.0,18.7,723.0,50.6,24.7,40.0,1025.2,2.8,283
2024-09-21 12:00:00,18.5,32.6,39.5,19.9,666.2,58.1,24.9,40.0,1023.8,5.2,219
